"PPTAVG_BASIN","PPTMAX_BASIN","PPTMIN_BASIN","WD_BASIN","WDMAX_BASIN","WDMIN_BASIN","PRECIP_SEAS_IND","PRECIP_SEAS_IND_CLS","JAN_PPT7100_CM","FEB_PPT7100_CM","MAR_PPT7100_CM","APR_PPT7100_CM","MAY_PPT7100_CM","JUN_PPT7100_CM","JUL_PPT7100_CM","AUG_PPT7100_CM","SEP_PPT7100_CM","OCT_PPT7100_CM","NOV_PPT7100_CM","DEC_PPT7100_CM"
4.59312903202563,23.8889346788243,0.103977138582587,240.746031746032,26.4166666666667,12.25,0.763058984669916,4,0.370987294901294,1.03215040030399,2.16857133717995,4.33340875935991,6.21370879356758,10.1601353443627,9.88763944715853,8.71552570421341,6.52097954426278,4.0776019934886,1.08587050581414,0.355785958276905
7.59995607994742,42.3016871045383,0.092707702640048,221.904761904762,25.1666666666667,12.0833333333333,0.769963696187658,4,0.466757281950581,1.20233426242326,3.64604894795741,7.66517373043146,11.0469102847324,16.9325452053674,16.928346728005,13.0680913780544,11.3167043991709,6.72999655565585,1.55451491163476,0.303373187430387
10.8358598000834,58.7713998897265,0.168115702304079,203.31746031746,23.75,9.83333333333333,0.871813673907254,5,0.368217151148175,0.844882709238702,2.9657446793228,9.46469181749743,15.9492118902423,29.0189111344382,29.5043285957476,19.3681290281536,13.6684782050874,7.09011608470397,0.968907465725101,0.24908623185952
10.7138606462578,59.7329584304186,0.192497016264773,228.714285714286,25.0833333333333,12.0833333333333,0.82149915396813,5,0.527418936043073,1.10491490807605,3.5795267344807,9.54003236555539,14.2554144765308,25.7940340555795,27.7725950825898,18.1255772491695,15.6810492612408,9.45286580751844,1.90394378050641,0.30241144731584
6.58646377516078,37.0780216947191,0.0609761070554429,197.873015873016,23.3333333333333,9.83333333333333,0.795418709814934,5,0.371825813356583,1.15079305639839,2.93734093876339,6.75942981918997,9.59689512500487,14.3567099123372,13.4399021933244,12.9227100360656,10.1522968571677,5.49908084878922,1.22573722641988,0.341675551233937
4.10646428295665,24.3956864792414,0.0728518481492589,212.730158730159,26,10.3333333333333,0.912760718041336,5,0.423366896741013,0.800799687060174,0.976077033520768,1.62651293500839,3.25261855135216,7.92261825156157,9.66398539219596,11.0419814199109,8.7027224425265,3.82376731425017,0.662348258485417,0.168221110727714
4.10924671999528,27.2770249136944,0.006675571730938,171.904761904762,23.0833333333333,7.83333333333333,0.934637154855424,5,0.374415192679192,0.812455613888246,0.836581537749313,1.44696710350032,2.98195320796024,7.52774208786986,9.94384636447614,11.0683876145958,8.90778344817527,4.2551462703246,0.774447603314724,0.160810734941086
4.07927887904543,24.502260447036,0.0683560090702948,209.68253968254,25.6666666666667,10.3333333333333,0.917019236300005,5,0.433746387034076,0.792216785141023,0.983649685988067,1.61076099773243,3.22703721119784,7.98429232264334,9.6870528856704,10.9962780860424,8.61469145880575,3.62717556454225,0.614408897527265,0.169735017816651
3.72781318941276,18.7599176973654,0.133737821917738,223.507936507937,28,10.25,1.02164772293108,6,0.521983938288433,0.697810164073151,0.622084878124829,0.784060757156991,1.6214199771225,7.01688052068805,10.9605969936244,11.2091620576301,7.92241868932245,2.56626923563082,0.369637156582763,0.211151964964895
3.64200324434046,19.2565861513688,0.102227088531436,215.634920634921,27.0833333333333,9.91666666666667,1.00307664110111,6,0.512964669738863,0.736541317500282,0.68394436481393,0.805756649147954,1.73712223883332,6.9115904160252,10.1509379104611,10.5568787578325,8.07288913662827,2.74130984490031,0.372910831519527,0.215278064618878
3.83530236068246,18.266541944922,0.209813667530504,240.920634920635,28.5,11.6666666666667,0.995888784529763,6,0.477521660915341,0.722791967262272,0.691277557933252,0.916148904006047,1.91660606875386,7.14979639596986,10.8909366984416,11.309665412307,8.05300679856802,2.98429326415666,0.488276332511026,0.188435223433578
3.77613360588872,18.8273562150227,0.154701382649496,230.888888888889,28.4166666666667,10.5833333333333,1.01663313316228,6,0.512056865757056,0.706710303158788,0.655025053234928,0.817696988648709,1.69553899263093,7.10699008743959,11.0259720240297,11.3563166004888,7.99233385597426,2.61515285968313,0.390694231571035,0.20603305026616
3.98434155313599,24.1837939807579,0.0584427425237053,204.238095238095,25.5,9.91666666666667,0.923028451311392,5,0.44323735800054,0.767747277063408,0.951209047182083,1.50852013939541,3.1035450706482,7.8670357634909,9.56515112809671,10.8114995613549,8.44498732242715,3.41017511072569,0.560759496601947,0.17213673403763
3.7873781227842,18.4144205836465,0.178039550691835,235.666666666667,28.4166666666667,11.25,1.00798431488375,6,0.494805785521358,0.71513794766233,0.673502835792012,0.858364427450722,1.77161860481821,7.11350403967155,10.9747541143971,11.3057010607608,7.96453732392819,2.71957864924952,0.427041822625579,0.197005896056166
3.71714607266723,21.6483738918673,0.0434894355093031,176.412698412698,23.8333333333333,7.33333333333333,1.03570459641684,6,0.656047174833759,0.706679998511794,0.633120517593921,0.749910718665685,1.23900662251656,6.69294253477697,11.6149937097961,11.0416108008396,7.87057587862224,2.52236169181053,0.385433652195242,0.253180639057588
6.31174602706033,26.6732688821434,0.141716045869432,274.968253968254,29.8333333333333,13.75,0.764238301341183,4,0.961754926020445,1.98919220869332,2.77964387202853,5.49926480322098,8.89681299380053,13.3131775648728,15.1877601830262,11.8666927272987,9.67863349775501,4.00710702504881,0.779172147389279,0.528624049628419
6.34711499848944,32.2521952671867,0.0617888507063765,239.380952380952,28.25,11.9166666666667,0.79358869609259,5,0.792070178402071,1.42495781690413,2.09953371586228,5.20053900980018,9.20811598334046,14.5160435644284,14.6638323629345,11.6859918567434,9.98382516045746,4.82206958015072,1.02897552682776,0.475700174020759
1.37722371022823,6.96476142105537,0.0105892661799835,206.555555555556,24.8333333333333,10.0833333333333,0.935276789856364,5,0.0514050654516151,0.0850415619715861,0.22299135161528,0.891680991821639,1.84679813882209,3.50802312861385,3.9840505752987,2.71071307944862,2.28936604677814,0.752645970748598,0.0870650920158656,0.0233185916866331
6.702374309347,30.0479853327305,0.0990108120542903,248.365079365079,28.5833333333333,12.6666666666667,0.774503857295484,4,0.934988841984538,1.76535127099372,2.48784206207188,5.66302793047921,9.82553366174056,14.7832265216598,15.5184606237588,12.2623089376971,10.513162307735,4.88835693520367,0.970530330073059,0.543548348713508
2.703969808809,10.5669475093901,0.135556336433418,293.095238095238,30.3333333333333,15.5833333333333,0.719665351681307,4,0.429724247196855,0.934318406545897,1.57170528071714,2.89104222652821,3.62154100920439,5.54157578363882,6.2568744032087,4.78943765782414,3.93441673666679,1.79338287625529,0.352555882408718,0.23571456531894
5.37299056577684,24.3725910894661,0.0838296657046657,242.777777777778,27.3333333333333,11.9166666666667,0.745938496199136,4,0.735010706139738,1.38780617977528,2.83103896103896,5.90606168831169,7.68888167388167,10.0676892736893,12.6722575990318,10.863397919285,7.44600709475709,3.48991155797607,0.752340428090428,0.3689254294093
4.35131080443971,24.1210681103293,0.0337392498045419,226,26.0833333333333,11.0833333333333,0.799921120098448,5,0.415059957101859,0.861158075601374,1.72117464892324,3.27007632866052,5.28310334088186,9.12723907707413,9.93655833038606,9.39982235454134,6.77375803196422,3.93869454517941,0.977851560937472,0.290575711347245
6.29914217790351,32.1141516321161,0.0371727455402319,240.492063492063,28.1666666666667,10.5833333333333,0.726909396234063,4,1.02313380843259,2.22697788113219,4.34038644484176,7.53294207361147,8.06968528171595,12.0953004018851,14.9920910522973,11.1307887682954,8.77386467458872,3.94557665242488,0.744956847948651,0.480718468714238
6.01325145675497,26.1279682485953,0.107637638000674,265.984126984127,29.75,13.4166666666667,0.762173474809329,4,0.946801173086705,2.00746556332383,2.68565815579549,5.17229675836936,8.39653057826165,12.7953341768853,14.3951256014175,11.1709613204024,9.21582405493297,3.85015569617933,0.769708383536766,0.524128351627553
7.48665698342192,33.879051075374,0.372436449244173,239.793650793651,27.3333333333333,12.5,0.871029600904233,5,0.726282090928101,1.36201467044584,2.47436108449971,4.83590762261263,7.98319186166616,16.289849747623,21.4848022615272,16.0089912449549,13.0177026515893,4.27322590322034,0.666045919143701,0.331844735844524
4.22814018634665,19.9895104838579,0.167806276688861,268.174603174603,28.5,14.25,0.745982663658005,4,0.427188448397668,0.81212100108387,1.89267348378738,4.01342802177372,5.73782809153474,8.82079526742556,8.99474139439643,8.19734035741273,6.6516812740907,3.83447621014397,0.866378721428918,0.297392074733988
4.69254533523143,23.4883078161512,0.023383195392058,234.095238095238,27.3333333333333,10.5833333333333,0.734434207060023,4,0.719825727339903,1.42588460325627,2.92926997135793,5.20986541933366,6.21522431497654,8.95605206599298,11.4110460670665,8.84939943925983,6.58228466702617,2.90659198702749,0.562532179784765,0.335154642216157
7.61831826012652,34.2179619202996,0.389781081589428,241.746031746032,27.3333333333333,12.75,0.876008516203212,5,0.708640097943084,1.33703679905528,2.41956606211978,4.84125299510153,8.1351644638178,16.6985268598252,21.9628113448101,16.3161921856044,13.2677197566301,4.3482092306767,0.663006673045313,0.326487328573882
3.80615252855844,18.0602791867498,0.062108957697193,235.52380952381,27.3333333333333,12.1666666666667,0.942407948103055,5,0.17167628457951,0.261405834122291,0.634379785043922,2.21386243386243,4.65112911773253,9.43219101454396,11.4053649474902,7.91076994587431,6.45472312648783,2.02518020867167,0.225408433643728,0.0737904345114971
4.68938938419905,21.3816494396364,0.121577017114914,253.253968253968,27.25,13.5,0.767862985834507,4,0.4790949998143,0.978491387599242,1.94602306609563,4.25539673915387,6.23130498249198,9.27488109252575,10.8241216676661,9.92615811421711,7.08420473215094,3.82783993530109,0.885275567802055,0.319620870405633
2.8729202439157,10.6270222986065,0.189138242807003,302.285714285714,30.4166666666667,15.5833333333333,0.720362692185298,4,0.431320603188915,0.922574144649827,1.59211546550861,3.01075433463796,3.87599113465047,5.9354414529666,6.61879996732343,5.16168230341164,4.21530762666348,1.97412619242196,0.389877744149419,0.240728985752217
3.16225830746354,15.1855235794801,0.0531021394064872,232.650793650794,27.1666666666667,12,0.94169063702552,5,0.150143324651038,0.230988373229116,0.537104031701507,1.81170968484012,3.78269044279703,7.77350623418449,9.52295536409982,6.63522696409092,5.3826896710375,1.68902771655647,0.187345755693582,0.0649010886261938
0.812253763175062,4.96037443120776,0.000431200431200431,194.361111111111,27.6666666666667,7,0.42566438525718,3,0.194953336888821,0.587474888458034,1.18468896049541,1.68559334059334,1.01804358417262,1.1893625676959,1.26827749408395,0.898513561416787,0.879481276147943,0.603108283753445,0.126143432810099,0.111866226382355
6.64008088970896,29.6049290384825,0.0987690401189112,251.111111111111,28.6666666666667,13.0833333333333,0.775923650176869,4,0.914858880865283,1.69531134165412,2.45488634983979,5.6524824428626,9.81455050649015,14.6432719344897,15.3736282008646,12.1716298874056,10.3960984290623,4.82262310561072,0.937827585501555,0.529313711129059
6.12081999709628,34.5910007681838,0.0303350506138512,234.52380952381,29.3333333333333,7.5,0.72528685742054,4,1.18822233050059,2.74180029434538,4.88415569674839,7.91299374598165,7.51155394807972,12.3306263759815,13.3873070012199,9.36174735425045,8.35699829385258,4.11625207095842,0.839535861103457,0.679226957111262
7.30547777599619,34.1472127349024,0.306973727422003,233.031746031746,26.8333333333333,12.0833333333333,0.852805838116582,5,0.795953881738087,1.52203006586594,2.72870017832865,4.9070687100894,7.90588858873175,15.5825869731801,20.57202358882,15.4504696929569,12.551083670863,4.22615237388986,0.690499981755154,0.366430354715116
7.30547777599619,34.1472127349024,0.306973727422003,233.031746031746,26.8333333333333,12.0833333333333,0.852805838116582,5,0.795953881738087,1.52203006586594,2.72870017832865,4.9070687100894,7.90588858873175,15.5825869731801,20.57202358882,15.4504696929569,12.551083670863,4.22615237388986,0.690499981755154,0.366430354715116
4.2196424856849,22.3377770219199,0.104424540186445,246.047619047619,26.9166666666667,13.1666666666667,0.743059704219323,4,0.417656255333675,0.883062760834671,2.05372467266477,4.0734997228521,5.66732382415332,8.98199178634417,8.66060629556482,7.86724736059298,6.70397127739985,3.93185994684612,0.935580347694633,0.286737814839197
8.28250866488875,46.6029761904762,0.0208927221682324,194.111111111111,23.5833333333333,9.5,0.899331882726907,5,0.313909788185627,0.775866916991516,1.91442469460903,6.49978390562574,13.0644897436701,21.7647098045567,22.0486630981117,13.8204153473986,12.7294517330742,5.0941207665862,0.69737946766008,0.278108509148667
8.14487220479926,46.1267274606679,0.018480850765619,207.285714285714,27.6666666666667,6.33333333333333,0.72809919424547,4,1.55613430517831,3.75996753850733,6.79324082834017,11.1472590139809,10.1929139411942,15.5517629384351,17.9401498967457,12.2889161860001,10.7696918252216,5.52145688582347,1.12787536353762,0.894775570272259
9.80858350578186,47.4375955926471,0.13668003054601,218.904761904762,26.5,11.75,0.949154364504615,5,0.438753490532673,0.722384686667439,1.557290977138,5.24832760595647,11.4181802249777,23.6948570337642,30.210382018676,20.9650280562286,16.8557857415589,5.27084865472627,0.540123165875743,0.205355546053917
2.03090398575712,10.0708168301977,0.025982686710475,236.126984126984,28.5,11.5833333333333,0.814755114949474,5,0.202436341937226,0.367455714619486,0.629978659655012,1.72118841329853,3.15315182062011,4.9628011447175,4.72123138073653,3.64351158171666,3.07740431932067,1.39909030699704,0.281562171812644,0.125599146095823
7.77271204787717,34.0977420050279,0.413892542898068,244.238095238095,27.5833333333333,12.8333333333333,0.881217116182353,5,0.674613924462436,1.28418050468682,2.30905665034385,4.82078864480108,8.36904956392347,17.1830826317636,22.5769244016147,16.6859936406096,13.5604927431378,4.43848813837898,0.645886024145693,0.314364746968115
8.33317898157683,41.2854101380657,0.139619098712446,218.047619047619,26.4166666666667,11.75,0.946823567622489,5,0.373928521983347,0.718704489559724,1.32205943755508,4.44247695120013,9.46378142793413,19.9791659854213,25.688819061244,17.9214930150379,14.4571167427391,4.49809597427969,0.465368951109294,0.186550898914183
8.88632355679082,43.8407689529276,0.0389254963978211,242.126984126984,28.5,11.8333333333333,0.83782715398403,5,1.0324133370366,1.93752995563663,3.02829292809057,6.37101856732853,12.507118842617,19.6596205704914,22.5925628279324,17.8020478287732,14.4437302953982,5.31615117625831,0.881819871532048,0.635488972401245
5.46166284445033,26.6009916196158,0.117423919605128,210.587301587302,25.5833333333333,11.1666666666667,0.94404006627583,5,0.250273714162002,0.514429907246814,0.894956992683773,2.91111620089249,6.13575901698872,13.0755185066818,16.7408652551974,11.7763608101344,9.51065954097274,2.96797183476118,0.321515216078975,0.130427117805338
6.15558157771192,32.0304545573018,0.0316354766683174,233.857142857143,28,9.75,0.725718226227271,4,1.0103137188629,2.23006761867862,4.35307787186065,7.48399032154369,7.8463604054896,11.7706185871539,14.5540545176172,10.7590492333381,8.54893875813416,3.87947799562292,0.734196488301578,0.475408638303919
3.94059970879101,23.1354647667148,0.00559597295708407,215.603174603175,27.75,6.5,0.747986517014263,4,0.824847036674994,2.26237302803314,4.72213015976457,7.09688311688312,5.01713421982239,6.24831008497675,7.28561705120845,5.33889018190093,4.72173440756774,2.7689112062768,0.526975976698199,0.416068777896735
7.45296652729755,43.27777738527,0.0129164507873707,195.174603174603,23.6666666666667,9.25,0.858252026241123,5,0.403712465490966,0.849381689060781,2.28994683671624,6.77359537154789,12.2823537857758,19.6393467099995,18.4104821616595,12.6173161278167,10.44700602892,4.40923793722205,0.658687610883457,0.318180505985617
2.87326774202025,10.6273402598335,0.189267200894139,302.285714285714,30.4166666666667,15.5833333333333,0.720376405807372,4,0.431318185697218,0.922523672807247,1.5921256822142,3.01104901665231,3.87658571984266,5.93631694352159,6.61965299162092,5.16246949435772,4.21571640929412,1.97446915597947,0.389906023132767,0.240728392415564
4.41374408052831,23.2794605134235,0.0237644522829708,207.285714285714,25.1666666666667,9.91666666666667,0.831326700654064,5,0.35770389334547,0.671699625468165,1.3880521894142,4.10627732706251,7.34978589444539,10.7948032921811,10.2905588742865,7.98821012307751,6.21115547717029,2.79031287098671,0.575636135606506,0.239350135593863
7.10386762781704,33.7069212069212,0.27658134324801,229.746031746032,26.5,12,0.841422085747475,5,0.834415609377207,1.57816978294506,2.82967804319571,4.89717066272622,7.71252085967908,14.9056841648905,19.7923878893157,14.9667685899637,12.1727238576445,4.1301410912778,0.694848453896073,0.379683655566912
7.48796891527355,33.8846447902277,0.372555733660003,239.793650793651,27.3333333333333,12.5,0.871116129535184,5,0.726030812770047,1.36151417870519,2.47356767450522,4.83551524313429,7.98442066729052,16.294525069287,21.49002540826,16.0121678828496,13.020345131667,4.27399314935466,0.666003987802017,0.331745989707216
5.32872379536919,28.0827120805851,0.0885745927361217,227.714285714286,25.6666666666667,11.25,0.820416811627006,5,0.415119803672367,0.624208357001344,1.67127433023778,4.51233945941714,6.80400951332895,12.1330319221811,13.239611132893,10.195200529332,8.22345331062964,4.8284698427851,0.779217048649848,0.241795385138928
7.39877756007051,33.5663341384863,0.36107671957672,237.888888888889,27.25,12.5,0.865696979560538,5,0.742533137425143,1.39419120664387,2.52631282976024,4.85469661835749,7.90193708675616,15.9833521969174,21.1386155524388,15.7951758053385,12.8402,4.22293292370712,0.668498688750863,0.338267013958458
1.34276200393999,8.01362865447962,0.00133752632282909,210.758620689655,27.75,6.16666666666667,0.680723569008559,4,0.318689843298707,0.906224659651626,1.81707784312893,2.63166702437719,1.68161502841767,2.05032613868593,2.21840741252472,1.57194669982688,1.51700824911583,1.00436868406374,0.210403310844228,0.180235324361171
6.66204319374352,34.2914021164021,0.204547763072118,223.793650793651,26.5,11.3333333333333,0.908259127400369,5,0.575062170168002,0.891529248897331,1.8320522977654,4.19341027273692,6.73451166891873,14.3435695335122,19.8240549767678,14.7567669018496,12.0148248207274,3.61062357962256,0.569665256742621,0.231585746416137
6.49181194013539,34.2457580281838,0.0261105872492011,229.126984126984,27.5,9.66666666666667,0.729624293995452,4,1.03410117970322,2.22135487818445,4.40891149944488,7.63868866886689,8.33725540295965,12.3958518518519,15.6202408074909,11.5948030194725,9.04252312850333,4.0712031756171,0.786728377599665,0.497492053352801
8.93565157292434,44.3831771239134,0.0374928069827011,237.444444444444,28.5,11.75,0.838220759992102,5,1.04139058046972,1.94899503628165,3.08251346488485,6.42596610497477,12.5265071332226,19.7206904787367,22.7765777286936,17.8755712072984,14.5478853293002,5.32628334681177,0.888041513258068,0.636893612009263
3.06400042579673,16.095507913929,0.0757244086191455,223.079365079365,24.9166666666667,9.58333333333333,0.833393463522332,5,0.0685764833472813,0.107367941566641,0.401481107593162,1.90921666026929,3.30232694494155,5.50384369331738,8.18298172050294,5.67172399175795,4.21898703214493,4.96113197844947,1.90680454890981,0.313041831547774
2.77980956114529,13.2391448850834,0.150852616502262,277.126984126984,29,14.8333333333333,0.743065034492005,4,0.0870239165338127,0.168722652234785,0.431219835293434,1.8969348471951,3.58249516234023,4.27205838048504,5.67272377608823,4.55507964370918,4.64331517158213,5.11913144018504,2.20735269265435,0.551666741371763
4.32282969064548,20.9815781861236,0.137581358035904,237.634920634921,26.75,10.25,0.86797117243069,5,0.0802366418202195,0.139451059665564,0.559766723989598,2.28394201757838,4.01451770777284,9.35668419122965,13.3797245764988,8.77320655883706,4.81085338903521,5.36869093760589,2.34680141407414,0.438122092960803
1.99882647355989,15.1497245433292,0.00957274852623689,222.666666666667,25.5833333333333,10.1666666666667,0.708414723178885,4,0.213123735479324,0.289560182435803,0.516505641561906,1.51588990682014,2.26995829043841,1.89405002405002,2.17672470065568,2.13297458563775,2.74349664977572,4.70389112429623,4.04764645346041,1.40184082817241
3.38381335529851,19.0579199524283,0.0525612047004129,223.063492063492,25.75,9.5,0.808571625461224,5,0.0602374184131693,0.128292794925883,0.483716246217791,2.40493117638712,3.74027919191681,6.60750410509031,9.33424701428656,6.03060098783742,4.12158905849838,4.74407974370896,2.23442694290715,0.48661155284564
2.26543771444922,16.6997970542774,0.00267819986921111,193.015873015873,25,6.75,0.806516388877546,5,0.0611989045950626,0.198014234313849,0.314617960268558,1.47170177159503,3.34392910359746,2.25928060162892,2.81356875334403,3.71718960170754,5.52584168598775,5.03732290282308,1.84735859936984,0.477977528089888
2.76332886325271,12.9560756567644,0.160065051697748,286.571428571429,29.1666666666667,15.6666666666667,0.701794963830705,4,0.136092192385553,0.222709201353242,0.497265245498624,1.88832292089672,3.44180751886366,3.88143087703954,5.12412182493258,4.30826970350899,4.5809824728942,5.33838567310141,2.76040157793039,0.821486187710897
3.23478201707398,15.0557544865381,0.165516481436413,270.984126984127,28.3333333333333,13.6666666666667,0.7661380109825,4,0.0927358687242184,0.159017227188331,0.479693687516955,2.16752334081465,3.77318696348866,5.82727083276998,7.89735717818479,5.61933029253906,4.43298495623879,5.18357482613129,2.40625230974464,0.567126257511486
5.6947548809159,27.2949750895876,0.183820588863052,232.730158730159,26.5833333333333,9.41666666666667,0.925027819064929,5,0.0934291845633535,0.170783713829051,0.695173846540191,2.60293684494321,4.39305804233891,13.1979352722453,19.3437791823348,12.5481935896976,5.88551460924072,5.84547633723718,2.62757686561296,0.493392820452611
2.15019655065854,17.8643378823803,0,156.444444444444,23.3333333333333,4.5,0.770057803436188,4,0.201693884780107,0.353315709097961,0.605912626610281,1.85580748981098,2.99575534617655,1.44334303586512,1.59594815013302,2.23827249275164,3.75210751492342,5.62685034303671,3.67337144226912,1.36932094165635
3.77320682218894,19.2538016311497,0.0910115434209971,210.444444444444,24,9.08333333333333,0.888797791715839,5,0.0644287785676724,0.12325539208586,0.456648740804863,1.99921092889785,3.32180247479362,7.61623776718927,11.7818501513624,7.95200363860733,4.47500297192747,4.89582754585428,1.98062709293526,0.319824092069087
2.63269879342717,12.3974707391374,0.155209342474601,297.142857142857,29.75,17,0.66942516415621,4,0.186337373649959,0.253714237245057,0.513180877378969,1.83350667416395,3.1520328881074,3.37719340735773,4.3777269132335,3.8759801887244,4.34435377133734,5.30338206058333,3.15970110223631,1.07499191958529
6.57701634883432,29.768475650033,0.23491229474836,228.31746031746,26.0833333333333,10.4166666666667,0.934968262970022,5,0.123555057082291,0.211684330589285,0.597395154349147,2.53526158116322,4.80058932195368,16.6907907817744,22.1141745909065,14.1776882850389,6.88547715793618,6.33153579483564,3.27659454085684,0.714954585340625
2.37872144135387,15.9364777445096,0.0129960032630145,256.920634920635,28.1666666666667,11.9166666666667,0.718175534726754,4,0.443071305745308,0.433891598679945,0.682937753838813,1.90846492487319,2.20577714975481,2.00609349721322,2.05671426675011,2.55965071514792,3.68671114574646,5.47105056687452,4.81577384940003,2.19586223716423
3.09752478939033,19.6729830939468,0.0192426379535266,224.809523809524,26.4166666666667,9.25,0.675632462665881,4,0.409317842900143,0.592900184219038,0.882979492414673,2.25459132116203,2.73667865682077,4.38198588182318,5.41248969045408,3.59831054819548,3.21554118574144,6.33056124302844,5.5626883472065,1.66796046261103
3.44416614822659,18.8881091617934,0.064432261208577,246.571428571429,27.3333333333333,11.0833333333333,0.66459877127093,4,0.3838713046056,0.516337596096984,0.858502977874794,2.20353063213589,3.18587402646401,4.97555562517405,6.28657914948662,4.8280437653273,4.32178961292119,6.5100047160913,5.22082379560011,1.87472976796831
2.26590546070025,16.6930709312522,0.00267890248424175,193.015873015873,25,6.75,0.806238021901534,5,0.0612415114478339,0.198054142555399,0.314890670466759,1.47370505735356,3.3470792488895,2.25855771550988,2.81218637992832,3.71384194305899,5.52376158694846,5.03984190205081,1.85071378545238,0.479724840765782
3.62891235551934,17.1903865667564,0.141556553542855,249.253968253968,27.1666666666667,12.25,0.768120262070008,4,0.106409851747899,0.182420584648536,0.511716971593242,2.33749505187861,4.06401143413958,7.0375394874025,9.1423697135584,6.5235226991303,4.70360697141519,5.29009780419414,2.7416519198711,0.675153137724945
2.10348006048552,14.3120706785702,0.0121750999599678,219.492063492063,28.5,10.5833333333333,0.8032892120546,5,0.0770899175286507,0.150853195128696,0.342188746387882,1.46367953967772,3.23053834387971,2.25069791108989,2.71971372840606,3.09973525525324,4.89555217934434,4.89335248905337,1.63019794244042,0.374104444416439
3.83816613479181,26.1631805943539,0.0231216209388106,234.809523809524,27,9.75,0.671501496346563,4,0.563802007475818,0.623255054646903,1.03198374627763,2.47369865090193,3.9819601704168,4.55846719648903,6.01585576183561,4.64467489411819,4.87165587532573,7.53502318118346,6.66562910991288,2.91097307881183
